STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FI,Finland,2024,,56.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2010,,40.6,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2011,,41.6,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2012,,43.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2013,,45.7,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2014,,46.6,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2015,,46.4,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2016,,47.7,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2017,,47.3,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2018,,45.8,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2019,,45.7,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2020,,46.4,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2021,,45.0,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2022,,46.9,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2023,,45.5,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,FR,France,2024,,45.1,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2010,,66.1,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2011,,68.8,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2012,,72.4,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2013,,71.7,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2014,,71.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2015,,71.5,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2016,,72.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2017,,64.6,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2018,,68.7,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2019,,69.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2020,,73.8,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2021,,73.1,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2022,,68.4,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2023,,72.9,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HR,Croatia,2024,,65.9,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2010,,62.4,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2011,,63.6,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2012,,65.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2013,,64.4,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2014,,62.3,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2015,,60.4,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2016,,59.2,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2017,,57.2,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2018,,57.7,,b,break in time series,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2019,,57.6,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2020,,60.7,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2021,,59.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2022,,56.2,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2023,,57.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,HU,Hungary,2024,,57.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2010,,45.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2011,,45.5,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2012,,45.9,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2013,,46.9,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2014,,46.5,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2015,,46.2,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2016,,43.1,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2017,,44.3,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2018,,44.5,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2019,,44.4,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2020,,44.3,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2021,,45.2,,b,break in time series,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2022,,41.9,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2023,,42.6,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IE,Ireland,2024,,42.0,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IS,Iceland,2010,,42.2,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IS,Iceland,2011,,41.6,,,,,
dataflow,ESTAT:UNE_EDUC_A(1.0),"Unemployment by sex, age and educational attainment - annual data",A,Annual,M,Males,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y20-64,From 20 to 64 years,PC_UNE,Percentage of unemployment,IS,Iceland,2012,,35.3,,,,,
