STRUCTURE,STRUCTURE_ID,freq: Time frequency,wstatus: Labour force and employment status,sex: Sex,age: Age class,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT11: Burgenland,2024,125.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT12: Niederösterreich,2024,741.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT13: Wien,2024,825.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT21: Kärnten,2024,234.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT22: Steiermark,2024,546.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT31: Oberösterreich,2024,670.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT32: Salzburg,2024,255.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT33: Tirol,2024,352.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,AT34: Vorarlberg,2024,178.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE10: Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2024,477.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE21: Prov. Antwerpen,2024,782.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE22: Prov. Limburg (BE),2024,360.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE23: Prov. Oost-Vlaanderen,2024,673.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE24: Prov. Vlaams-Brabant,2024,485.5,u: low reliability,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE25: Prov. West-Vlaanderen,2024,499.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE31: Prov. Brabant wallon,2024,164.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE32: Prov. Hainaut,2024,476.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE33: Prov. Liège,2024,394.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE34: Prov. Luxembourg (BE),2024,114.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BE35: Prov. Namur,2024,192.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BG31: Severozapaden,2024,236.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BG32: Severen tsentralen,2024,266.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BG33: Severoiztochen,2024,369.7,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BG34: Yugoiztochen,2024,394.1,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BG41: Yugozapaden,2024,916.8,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,BG42: Yuzhen tsentralen,2024,534.9,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CH01: Région lémanique,2024,736.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CH02: Espace Mittelland,2024,895.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CH03: Nordwestschweiz,2024,563.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CH04: Zürich,2024,796.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CH05: Ostschweiz,2024,578.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CH06: Zentralschweiz,2024,413.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CH07: Ticino,2024,144.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CY00: Kýpros,2024,441.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CZ01: Praha,2024,647.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CZ02: Střední Čechy,2024,646.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CZ03: Jihozápad,2024,553.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CZ04: Severozápad,2024,464.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CZ05: Severovýchod,2024,650.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CZ06: Jihovýchod,2024,764.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CZ07: Střední Morava,2024,517.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,CZ08: Moravskoslezsko,2024,499.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE11: Stuttgart,2024,1908.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE12: Karlsruhe,2024,1243.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE13: Freiburg,2024,1063.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE14: Tübingen,2024,911.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE21: Oberbayern,2024,2269.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE22: Niederbayern,2024,571.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE23: Oberpfalz,2024,487.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE24: Oberfranken,2024,473.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE25: Mittelfranken,2024,888.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE26: Unterfranken,2024,587.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE27: Schwaben,2024,868.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE30: Berlin,2024,1657.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE40: Brandenburg,2024,1093.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE50: Bremen,2024,286.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE60: Hamburg,2024,856.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE71: Darmstadt,2024,1772.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE72: Gießen,2024,478.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE73: Kassel,2024,517.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE80: Mecklenburg-Vorpommern,2024,642.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE91: Braunschweig,2024,666.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE92: Hannover,2024,967.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE93: Lüneburg,2024,728.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DE94: Weser-Ems,2024,1104.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEA1: Düsseldorf,2024,2247.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEA2: Köln,2024,1951.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEA3: Münster,2024,1088.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEA4: Detmold,2024,936.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEA5: Arnsberg,2024,1476.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEB1: Koblenz,2024,636.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEB2: Trier,2024,234.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEB3: Rheinhessen-Pfalz,2024,941.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEC0: Saarland,2024,419.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DED2: Dresden,2024,697.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DED4: Chemnitz,2024,538.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DED5: Leipzig,2024,461.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEE0: Sachsen-Anhalt,2024,878.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEF0: Schleswig-Holstein,2024,1267.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DEG0: Thüringen,2024,869.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DK01: Hovedstaden,2024,864.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DK02: Sjælland,2024,339.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DK03: Syddanmark,2024,490.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DK04: Midtjylland,2024,566.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,DK05: Nordjylland,2024,237.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EE00: Eesti,2024,604.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL30: Attiki,2024,1484.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL41: Voreio Aigaio,2024,70.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL42: Notio Aigaio,2024,122.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL43: Kriti,2024,233.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,"EL51: Anatoliki Makedonia, Thraki",2024,204.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL52: Kentriki Makedonia,2024,671.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL53: Dytiki Makedonia,2024,91.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL54: Ipeiros,2024,116.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL61: Thessalia,2024,239.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL62: Ionia Nisia,2024,71.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL63: Dytiki Elláda,2024,236.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL64: Sterea Elláda,2024,197.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EL65: Peloponnisos,2024,210.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES11: Galicia,2024,1067.2,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES12: Principado de Asturias,2024,389.0,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES13: Cantabria,2024,245.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES21: País Vasco,2024,923.5,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES22: Comunidad Foral de Navarra,2024,288.8,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES23: La Rioja,2024,136.3,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES24: Aragón,2024,570.6,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES30: Comunidad de Madrid,2024,3178.2,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES41: Castilla y León,2024,955.9,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES42: Castilla-La Mancha,2024,830.7,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES43: Extremadura,2024,394.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES51: Cataluña,2024,3469.8,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES52: Comunitat Valenciana,2024,2151.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES53: Illes Balears,2024,553.2,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES61: Andalucía,2024,3227.8,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES62: Región de Murcia,2024,620.4,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES63: Ciudad de Ceuta,2024,27.5,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES64: Ciudad de Melilla,2024,26.3,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,ES70: Canarias,2024,933.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2024,184227.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FI19: Länsi-Suomi,2024,543.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FI1B: Helsinki-Uusimaa,2024,774.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FI1C: Etelä-Suomi,2024,440.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FI1D: Pohjois- ja Itä-Suomi,2024,470.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FI20: Åland,2024,12.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FR10: Ile de France,2024,5126.2,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRB0: Centre — Val de Loire,2024,975.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRC1: Bourgogne,2024,556.4,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRC2: Franche-Comté,2024,450.8,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRD1: Basse-Normandie,2024,525.9,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRD2: Haute-Normandie,2024,652.5,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,T: Total,Y25-64: From 25 to 64 years,THS_PER: Thousand persons,FRE1: Nord-Pas de Calais,2024,1427.5,d: definition differs (see metadata),
