STRUCTURE,STRUCTURE_ID,freq: Time frequency,wstatus: Labour force and employment status,sex: Sex,age: Age class,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2012,1511.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2013,1512.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2014,1536.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2015,1565.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2016,1562.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2017,1628.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2018,1628.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2019,1556.9,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2020,1503.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2021,1476.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2022,1497.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2023,1485.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,BG: Bulgaria,2024,1485.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2010,2092.6,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2011,2129.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2012,2151.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2013,2161.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2014,2178.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2015,2213.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2016,2231.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2017,2258.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2018,2277.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2019,2288.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2020,2287.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2021,2282.1,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2022,2305.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2023,2342.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CH: Switzerland,2024,2346.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2010,197.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2011,198.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2012,193.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2013,183.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2014,179.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2015,177.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2016,181.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2017,189.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2018,200.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2019,213.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2020,217.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2021,221.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2022,230.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2023,233.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CY: Cyprus,2024,238.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2010,2736.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2011,2719.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2012,2720.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2013,2731.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2014,2750.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2015,2763.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2016,2794.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2017,2829.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2018,2848.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2019,2849.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2020,2829.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2021,2818.9,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2022,2784.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2023,2732.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,CZ: Czechia,2024,2728.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2010,19399.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2011,19735.8,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2012,19937.2,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2013,20002.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2014,20119.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2015,20236.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2016,20757.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2017,20945.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2018,20998.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2019,21186.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2020,20677.3,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2021,20364.8,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2022,20775.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2023,20976.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DE: Germany,2024,21006.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2010,1279.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2011,1283.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2012,1270.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2013,1271.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2014,1292.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2015,1318.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2016,1331.5,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2017,1347.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2018,1371.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2019,1390.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2020,1378.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2021,1398.4,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2022,1416.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2023,1424.0,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,DK: Denmark,2024,1444.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2010,268.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2011,292.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2012,296.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2013,302.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2014,306.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2015,308.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2016,310.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2017,313.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2018,318.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2019,322.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2020,314.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2021,313.1,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2022,321.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2023,327.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EE: Estonia,2024,325.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2010,2524.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2011,2324.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2012,2114.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2013,2018.8,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2014,2008.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2015,2040.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2016,2084.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2017,2129.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2018,2180.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2019,2199.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2020,2159.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2021,2192.1,b: break in time series,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2022,2311.9,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2023,2313.2,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EL: Greece,2024,2336.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2010,10246.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2011,9998.0,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2012,9472.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2013,9191.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2014,9315.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2015,9624.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2016,9853.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2017,10092.1,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2018,10343.5,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2019,10532.7,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2020,10217.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2021,10495.9,"bd: break in time series, definition differs (see metadata)",
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2022,10851.9,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2023,11099.1,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,ES: Spain,2024,11286.5,d: definition differs (see metadata),
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2010,98811.4,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2011,98595.6,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2012,97805.3,,
dataflow,ESTAT:LFST_R_LFE2ESTAT(1.0),A: Annual,EMP: Employed persons,M: Males,Y20-64: From 20 to 64 years,THS_PER: Thousand persons,EU27_2020: European Union - 27 countries (from 2020),2013,97147.5,,
